"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL190098";"";"None";"545.72";"2";"6.40";"54";"CCN(CC)C1CCN(C(=O)Cn2c(-c3ccc(OC)cc3)c(C3CCCCC3)c3ccc(C(=O)O)cc32)CC1";"IC50";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"14.74";"0.27";"1.65";"10.73";"0";"CHEMBL832625";"Inhibitory activity against hepatitis C virus NS5B polymerase enzyme; Range=6-9 nM";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1140313";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL264034";"";"None";"641.81";"2";"5.64";"2";"COc1ccc(CCNC(=O)c2ccc3c(c2)nc(-c2ccc(OCC(=O)NCCCN(C)C)cc2)n3C2CCCCC2)cc1OC";"IC50";"'='";"14000.0";"nM";"4.85";"";"";"UO_0000065";"7.56";"0.14";"-0.79";"4.54";"0";"CHEMBL750249";"Inhibitory activity against NS5B polymerase of hepatitis C virus";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1149223";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";""
"CHEMBL372235";"";"None";"494.61";"0";"4.31";"5";"O=C(O)c1ccc2c(C3CCCCC3)c(-c3ccccc3)n(CC(=O)N3CCS(=O)(=O)CC3)c2c1";"IC50";"'='";"43.0";"nM";"7.37";"";"";"UO_0000065";"14.89";"0.29";"3.06";"7.62";"0";"CHEMBL830123";"Inhibitory activity against by hepatitis C virus NS5B polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1140313";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL189744";"";"None";"459.59";"0";"4.83";"8";"CN1CCN(C(=O)Cn2c(-c3ccccc3)c(C3CCCCC3)c3ccc(C(=O)O)cc32)CC1";"IC50";"'='";"39.0";"nM";"7.41";"";"";"UO_0000065";"16.12";"0.30";"2.58";"11.26";"0";"CHEMBL830123";"Inhibitory activity against by hepatitis C virus NS5B polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1140313";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL190945";"";"None";"467.01";"1";"6.57";"10";"CC(C)N(C)C(=O)Cn1c(-c2ccc(Cl)cc2)c(C2CCCCC2)c2ccc(C(=O)O)cc21";"IC50";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"17.04";"0.33";"1.39";"12.73";"0";"CHEMBL830123";"Inhibitory activity against by hepatitis C virus NS5B polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1140313";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL199403";"";"None";"440.55";"0";"2.68";"5i";"CCOC(=O)c1c(NC(=O)NS(=O)(=O)c2ccnn2C)sc2c1CCC(C)(C)C2";"IC50";"'='";"50.0";"nM";"7.30";"";"";"UO_0000065";"16.57";"0.34";"4.62";"6.12";"0";"CHEMBL864569";"Inhibitory activity against HCV 4a NS5B full length RNA dependent RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 4a";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1148540";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL381660";"";"None";"450.58";"0";"4.26";"4d";"CCOC(=O)c1c(NC(=O)NS(=O)(=O)c2ccc(C)cc2)sc2c1CCC(C)(C)C2";"IC50";"'='";"90.0";"nM";"7.05";"";"";"UO_0000065";"15.64";"0.32";"2.79";"6.94";"0";"CHEMBL864569";"Inhibitory activity against HCV 4a NS5B full length RNA dependent RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 4a";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1148540";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL200991";"";"None";"346.43";"0";"1.88";"3l";"CCOC(=O)c1c(NC(=O)NS(C)(=O)=O)sc2c1CCCC2";"IC50";"'='";"3800.0";"nM";"5.42";"";"";"UO_0000065";"15.65";"0.34";"3.54";"5.34";"0";"CHEMBL864569";"Inhibitory activity against HCV 4a NS5B full length RNA dependent RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 4a";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1148540";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL360946";"";"None";"493.48";"0";"4.87";"16";"COc1ccccc1[C@H]1[C@@H](C(=O)O)C[C@@](CC(C)C)(C(=O)O)N1C(=O)c1ccc(C(F)(F)F)cc1";"IC50";"'='";"5100.0";"nM";"5.29";"";"";"UO_0000065";"10.72";"0.21";"0.42";"5.08";"0";"CHEMBL832931";"Inhibitory concentration against Hepatitis C virus RNA dependent RNA polymerase Nonstructural protein 5B";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1142030";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL182203";"";"None";"398.44";"0";"2.22";"5h";"CC(C)Nn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc21";"IC50";"'='";"640.0";"nM";"6.19";"";"";"UO_0000065";"15.55";"0.30";"3.97";"5.49";"0";"CHEMBL832929";"Inhibitory concentration against RNA dependent RNA polymerase Nonstructural protein 5B of genotype 1b Hepatitis C virus";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1142034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL180188";"";"None";"463.45";"0";"4.86";"7";"CC(C)C[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](c2ccccc2)N1C(=O)c1ccc(C(F)(F)F)cc1";"IC50";"'='";"700.0";"nM";"6.16";"";"";"UO_0000065";"13.28";"0.25";"1.29";"6.48";"0";"CHEMBL832931";"Inhibitory concentration against Hepatitis C virus RNA dependent RNA polymerase Nonstructural protein 5B";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1142030";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL360800";"";"None";"497.47";"1";"5.06";"8";"O=C(O)[C@H]1C[C@@](Cc2ccccc2)(C(=O)O)N(C(=O)c2ccc(C(F)(F)F)cc2)[C@H]1c1ccccc1";"IC50";"'='";"1900.0";"nM";"5.72";"";"";"UO_0000065";"11.50";"0.22";"0.66";"6.03";"0";"CHEMBL832931";"Inhibitory concentration against Hepatitis C virus RNA dependent RNA polymerase Nonstructural protein 5B";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1142030";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL367825";"";"None";"525.38";"1";"3.77";"4c";"O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc2n1NCc1cccc(Br)c1";"IC50";"'='";"1040.0";"nM";"5.98";"";"";"UO_0000065";"11.39";"0.25";"2.21";"5.30";"0";"CHEMBL832928";"Inhibitory concentration against RNA dependent RNA polymerase Nonstructural protein 5B of genotype 1a Hepatitis C virus";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1142034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL180346";"";"None";"460.52";"0";"3.32";"4f";"Cc1cccc(CNn2c(=O)c(C3=NS(=O)(=O)c4ccccc4N3)c(O)c3ccccc32)c1";"IC50";"'='";"8210.0";"nM";"5.09";"";"";"UO_0000065";"11.04";"0.21";"1.77";"4.51";"0";"CHEMBL832928";"Inhibitory concentration against RNA dependent RNA polymerase Nonstructural protein 5B of genotype 1a Hepatitis C virus";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1142034";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL366575";"";"None";"564.61";"2";"6.54";"30";"O=C(N[C@@H](Cc1c[nH]c2ccc(C3N=NN=N3)cc12)C(=O)O)c1ccc2c(c1)nc(-c1ccoc1)n2C1CCCCC1";"IC50";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"13.86";"0.25";"1.28";"4.81";"0";"CHEMBL750248";"Concentration required for inhibiting hepatitis C virus NS5B RNA polymerase activity.";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1149207";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";""
"CHEMBL369535";"";"None";"422.51";"1";"5.61";"8";"O=C(O)c1cnc(N(C(=O)c2ccc(Oc3ccccc3)cc2)C2CCCCC2)s1";"IC50";"'='";"7000.0";"nM";"5.16";"";"";"UO_0000065";"12.20";"0.23";"-0.46";"6.47";"0";"CHEMBL829165";"Inhibitory concentration against RNA dependent RNA polymerase nonstructural protein 5B of hepatitis C virus";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1144458";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL183403";"";"None";"472.54";"0";"3.86";"12";"O=C(O)c1cnc(N(C(=O)c2ccc(Oc3ccccc3)cc2)C2CCS(=O)(=O)CC2)s1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL829165";"Inhibitory concentration against RNA dependent RNA polymerase nonstructural protein 5B of hepatitis C virus";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1144458";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL2092824";"";"None";"478.61";"1";"6.89";"17-trans";"CC(C)(C)[C@H]1CC[C@H](N(C(=O)c2ccc(Oc3ccccc3)cc2)c2ncc(C(=O)O)s2)CC1";"IC50";"'='";"6000.0";"nM";"5.22";"";"";"UO_0000065";"10.91";"0.21";"-1.67";"6.55";"0";"CHEMBL829165";"Inhibitory concentration against RNA dependent RNA polymerase nonstructural protein 5B of hepatitis C virus";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1144458";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL183281";"";"None";"422.51";"1";"5.61";"20";"O=C(O)c1csc(N(C(=O)c2ccc(Oc3ccccc3)cc2)C2CCCCC2)n1";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"11.83";"0.23";"-0.61";"6.27";"0";"CHEMBL829165";"Inhibitory concentration against RNA dependent RNA polymerase nonstructural protein 5B of hepatitis C virus";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1144458";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL607237";"";"None";"436.53";"1";"5.86";"25-trans";"C[C@H]1CC[C@@H](N(C(=O)c2ccc(Oc3ccccc3)cc2)c2nc(C(=O)O)cs2)CC1";"IC50";"'='";"5400.0";"nM";"5.27";"";"";"UO_0000065";"12.07";"0.23";"-0.59";"6.61";"0";"CHEMBL829165";"Inhibitory concentration against RNA dependent RNA polymerase nonstructural protein 5B of hepatitis C virus";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1144458";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL607171";"";"None";"478.61";"1";"6.89";"28-cis";"CC(C)(C)[C@H]1CC[C@@H](N(C(=O)c2ccc(Oc3ccccc3)cc2)c2nc(C(=O)O)cs2)CC1";"IC50";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"11.60";"0.22";"-1.34";"6.96";"0";"CHEMBL829165";"Inhibitory concentration against RNA dependent RNA polymerase nonstructural protein 5B of hepatitis C virus";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1144458";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL607288";"";"None";"464.59";"1";"6.50";"29";"C[C@@H]1C[C@@H](N(C(=O)c2ccc(Oc3ccccc3)cc2)c2nc(C(=O)O)cs2)CC(C)(C)C1";"IC50";"'='";"5500.0";"nM";"5.26";"";"";"UO_0000065";"11.32";"0.22";"-1.24";"6.60";"0";"CHEMBL829165";"Inhibitory concentration against RNA dependent RNA polymerase nonstructural protein 5B of hepatitis C virus";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1144458";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL360316";"";"None";"454.52";"1";"5.54";"45";"O=C(O)c1cnc(N(C(=O)c2ccc(OCc3ccccc3F)cc2)C2CCCCC2)s1";"IC50";"'='";"4000.0";"nM";"5.40";"";"";"UO_0000065";"11.88";"0.23";"-0.14";"6.77";"0";"CHEMBL829165";"Inhibitory concentration against RNA dependent RNA polymerase nonstructural protein 5B of hepatitis C virus";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1144458";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL180551";"";"None";"454.52";"1";"5.54";"47";"O=C(O)c1cnc(N(C(=O)c2ccc(OCc3cccc(F)c3)cc2)C2CCCCC2)s1";"IC50";"'='";"6500.0";"nM";"5.19";"";"";"UO_0000065";"11.41";"0.22";"-0.35";"6.51";"0";"CHEMBL829165";"Inhibitory concentration against RNA dependent RNA polymerase nonstructural protein 5B of hepatitis C virus";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1144458";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2005";"None";"";""
"CHEMBL185249";"";"None";"403.28";"0";"2.66";"32";"COc1ccc2c(C(=O)NC(CC(=O)O)C(=O)O)c(F)ccc2c1C(F)(F)F";"IC50";"'='";"2100.0";"nM";"5.68";"";"";"UO_0000065";"14.08";"0.28";"3.02";"5.03";"0";"CHEMBL829418";"Inhibitory concentration against HCV NS5B RNA dependent RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1137155";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";""
"CHEMBL362481";"";"None";"417.31";"0";"3.05";"33";"COc1ccc2c(C(=O)NC(CCC(=O)O)C(=O)O)c(F)ccc2c1C(F)(F)F";"IC50";"'='";"1400.0";"nM";"5.85";"";"";"UO_0000065";"14.03";"0.28";"2.80";"5.18";"0";"CHEMBL829418";"Inhibitory concentration against HCV NS5B RNA dependent RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1137155";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";""
"CHEMBL214680";"";"None";"286.37";"0";"3.45";"21";"O=C1CC(=O)OC(CCc2ccccc2)(C2CCCC2)C1";"IC50";"'='";"48000.0";"nM";"4.32";"";"";"UO_0000065";"15.08";"0.28";"0.87";"9.96";"0";"CHEMBL853550";"Inhibitory activity against HCV 1b BK NS5B deltaC21 RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 1b";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1149470";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL176017";"";"None";"514.58";"2";"5.18";"5";"COc1ccc([C@H](NC(=O)c2ccc3c(c2)nc(-c2ccccn2)n3C2CCCCC2)C(=O)O)cc1OC";"IC50";"'='";"2000.0";"nM";"5.70";"";"";"UO_0000065";"11.07";"0.20";"0.52";"4.93";"0";"CHEMBL750248";"Concentration required for inhibiting hepatitis C virus NS5B RNA polymerase activity.";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1149207";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";""
"CHEMBL2236460";"";"None";"313.43";"0";"3.90";"37";"CCCCCSc1nc(-c2ccccc2C)c(C#N)c(=O)[nH]1";"IC50";"'='";"18197.01";"nM";"4.74";"";"";"UO_0000065";"15.12";"0.29";"0.84";"6.82";"0";"CHEMBL3063097";"Inhibition of Hepatitis C virus NS5B RNA-dependent RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL3046041";"1";"Scientific Literature";"Med Chem Res";"2011";"None";"";""
"CHEMBL2236457";"";"None";"406.31";"0";"3.73";"34";"N#Cc1c(-c2ccc(Br)cc2)nc(SCC2CCCCO2)[nH]c1=O";"IC50";"'='";"50118.72";"nM";"4.30";"";"";"UO_0000065";"10.58";"0.24";"0.57";"5.46";"0";"CHEMBL3063097";"Inhibition of Hepatitis C virus NS5B RNA-dependent RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL3046041";"1";"Scientific Literature";"Med Chem Res";"2011";"None";"";""
"CHEMBL2236446";"";"None";"471.38";"1";"5.52";"23";"N#Cc1c(-c2ccccc2C(F)(F)F)nc(SCc2ccc(OC(F)(F)F)cc2)[nH]c1=O";"IC50";"'='";"9200.0";"nM";"5.04";"";"";"UO_0000065";"10.68";"0.21";"-0.48";"6.39";"0";"CHEMBL3063097";"Inhibition of Hepatitis C virus NS5B RNA-dependent RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL3046041";"1";"Scientific Literature";"Med Chem Res";"2011";"None";"";""
"CHEMBL426226";"";"None";"484.60";"1";"6.11";"4";"COc1ccc([C@@H](C)NC(=O)c2ccc3c(c2)nc(-c2ccccn2)n3C2CCCCC2)cc1OC";"IC50";"'='";"3000.0";"nM";"5.52";"";"";"UO_0000065";"11.40";"0.21";"-0.59";"7.06";"0";"CHEMBL750248";"Concentration required for inhibiting hepatitis C virus NS5B RNA polymerase activity.";"B";"BAO_0000357";"single protein format";"Hepatitis C virus";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1149207";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2004";"None";"";""
"CHEMBL2387643";"";"None";"530.45";"2";"6.68";"34";"O=C(O)[C@H](Cc1ccccc1)N1C(=O)/C(=C/c2cccc(Oc3ccc(Cl)c(Cl)c3)c2)SC1=S";"IC50";"'='";"47800.0";"nM";"4.32";"";"";"UO_0000065";"8.15";"0.17";"-2.36";"6.46";"0";"CHEMBL2388040";"Inhibition of HCV NS5B polymerase M414T mutant assessed as inhibition of radioactive UMP incorporation into nascent RNA using poly aA/U12 template-primer after 1hr by liquid scintillation counting analysis";"B";"BAO_0000019";"assay format";"Hepatitis C virus";"None";"None";"None";"None";"";"O39930";"M414T";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL2384953";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";""
"CHEMBL2387643";"";"None";"530.45";"2";"6.68";"34";"O=C(O)[C@H](Cc1ccccc1)N1C(=O)/C(=C/c2cccc(Oc3ccc(Cl)c(Cl)c3)c2)SC1=S";"IC50";"'='";"3000.0";"nM";"5.52";"";"";"UO_0000065";"10.41";"0.22";"-1.16";"8.26";"0";"CHEMBL2388190";"Inhibition of HCV NS5B polymerase M423T mutant assessed as inhibition of radioactive UMP incorporation into nascent RNA using poly aA/U12 template-primer after 1hr by liquid scintillation counting analysis";"B";"BAO_0000019";"assay format";"Hepatitis C virus";"None";"None";"None";"None";"";"O39930";"M423T";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL2384953";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";""
"CHEMBL2387641";"";"None";"496.01";"1";"6.03";"32";"O=C(O)[C@H](Cc1ccccc1)N1C(=O)/C(=C/c2cccc(Oc3ccc(Cl)cc3)c2)SC1=S";"IC50";"'='";"4200.0";"nM";"5.38";"";"";"UO_0000065";"10.84";"0.22";"-0.65";"8.04";"0";"CHEMBL2388190";"Inhibition of HCV NS5B polymerase M423T mutant assessed as inhibition of radioactive UMP incorporation into nascent RNA using poly aA/U12 template-primer after 1hr by liquid scintillation counting analysis";"B";"BAO_0000019";"assay format";"Hepatitis C virus";"None";"None";"None";"None";"";"O39930";"M423T";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL2384953";"1";"Scientific Literature";"Bioorg Med Chem";"2013";"None";"";""
"CHEMBL379045";"";"None";"467.51";"0";"2.61";"23";"CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(OCC#N)ccc3N2)c(O)c2cccnc21";"IC50";"'='";"141.0";"nM";"6.85";"";"";"UO_0000065";"14.65";"0.28";"4.24";"4.67";"0";"CHEMBL871399";"Inhibition of HCV 1a NS5B RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 1a";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1138030";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL208997";"";"None";"513.58";"1";"2.18";"19";"CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(OCC(=O)N(C)C)ccc3N2)c(O)c2cccnc21";"IC50";"'='";"70.0";"nM";"7.16";"";"";"UO_0000065";"13.93";"0.27";"4.97";"5.00";"0";"CHEMBL871397";"Inhibition of HCV 1b NS5B RNA polymerase";"B";"BAO_0000357";"single protein format";"Hepatitis C virus subtype 1b";"None";"None";"None";"None";"";"";"";"CHEMBL5375";"Hepatitis C virus NS5B RNA-dependent RNA polymerase";"Hepatitis C virus";"SINGLE PROTEIN";"CHEMBL1138030";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
