"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL1667964";"";"None";"228.29";"0";"2.37";"8A";"c1cc2cc(OC3CCCNC3)ccc2cn1";"IC50";"'='";"1778.28";"nM";"5.75";"";"";"UO_0000065";"25.19";"0.46";"3.38";"16.84";"0";"CHEMBL1670413";"Inhibition of ROCK1 by IMAP assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1667835";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL494089";"GSK-690693";"1.0";"425.49";"0";"1.58";"3g, GSK-690693";"CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21";"IC50";"'='";"890.0";"nM";"6.05";"";"";"UO_0000065";"14.22";"0.27";"4.47";"4.41";"0";"CHEMBL1028092";"Inhibition of human recombinant ROCK1 expressed in Sf9 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140130";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3308860";"";""
"CHEMBL4282551";"";"None";"588.58";"3";"5.77";"Iso-TOxaPy-1";"CN(C)CCOc1cc(-c2ncc(-c3ccc(-c4cnco4)cn3)o2)nc(-c2ncc(-c3ccc(-c4cnco4)cn3)o2)c1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4261163";"Inhibition of ROCK1 (unknown origin) by ATP competition assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4257586";"1";"Scientific Literature";"J Med Chem";"2018";"None";"";""
"CHEMBL493911";"";"None";"329.36";"0";"1.21";"1";"CCn1c(-c2nonc2N)nc2cncc(OC3CCNCC3)c21";"IC50";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"24.58";"0.46";"6.89";"6.93";"1";"CHEMBL1028092";"Inhibition of human recombinant ROCK1 expressed in Sf9 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140130";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3308860";"";""
"CHEMBL493250";"";"None";"379.42";"0";"2.48";"10";"CCn1c(-c2nonc2N)nc2c(-c3ccccc3)ncc(OCCCN)c21";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1028092";"Inhibition of human recombinant ROCK1 expressed in Sf9 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140130";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3308860";"";""
"CHEMBL493874";"";"None";"385.43";"0";"0.93";"12b";"CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCCCN)c21";"IC50";"'='";"501.0";"nM";"6.30";"";"";"UO_0000065";"16.35";"0.31";"5.37";"4.17";"0";"CHEMBL1028092";"Inhibition of human recombinant ROCK1 expressed in Sf9 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140130";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3308860";"";""
"CHEMBL450487";"";"None";"369.39";"0";"1.20";"11d";"CCn1c(-c2nonc2N)nc2c(-c3cn[nH]c3)ncc(OCCCN)c21";"IC50";"'='";"224.0";"nM";"6.65";"";"";"UO_0000065";"18.00";"0.34";"5.45";"4.17";"0";"CHEMBL1028092";"Inhibition of human recombinant ROCK1 expressed in Sf9 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140130";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3308860";"";""
"CHEMBL1922126";"";"None";"445.57";"0";"4.17";"39";"COc1cccc(CN(CCCN(C)C)C(=O)c2cn(C)c3cc(-c4cn[nH]c4)ccc23)c1";"IC50";"'='";"13.0";"nM";"7.89";"";"";"UO_0000065";"17.70";"0.33";"3.72";"11.88";"0";"CHEMBL1924422";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921670";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1923165";"";"None";"361.41";"0";"3.20";"31";"COc1cccc(CNC(=O)c2cc3ccc(-c4cn[nH]c4C)nc3[nH]2)c1";"IC50";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"21.36";"0.39";"4.52";"8.07";"0";"CHEMBL1925274";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921667";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL3410048";"";"None";"417.47";"0";"3.97";"18n";"COc1ccc(N(CCO)C(=O)Nc2ccc(-c3ncnc4[nH]cc(C)c34)cc2)cc1";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3411301";"Inhibition of human ROCK1 using KEAKEKRQEQIAKRRRLSSLRASTSKSGGSQK peptide substrate, ATP and [gamma33P]ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3407489";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";""
"CHEMBL519693";"";"None";"383.47";"0";"2.68";"17";"NS(=O)(=O)c1ccc(-c2cc3ccncc3cc2OC2CCNCC2)cc1";"IC50";"'='";"1258.93";"nM";"5.90";"";"";"UO_0000065";"15.39";"0.30";"3.22";"6.26";"0";"CHEMBL985027";"Inhibition of Rock1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138455";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";""
"CHEMBL1923181";"";"None";"361.41";"0";"3.45";"47, SR8363";"COc1cccc([C@@H](C)NC(=O)c2cc3ccc(-c4cn[nH]c4)nc3[nH]2)c1";"IC50";"'='";"6.0";"nM";"8.22";"";"";"UO_0000065";"22.75";"0.42";"4.77";"8.59";"0";"CHEMBL1925274";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921667";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL2436978";"";"None";"421.55";"1";"5.13";"1, URMC-099";"CN1CCN(Cc2ccc(-c3cnc4[nH]cc(-c5ccc6[nH]ccc6c5)c4c3)cc2)CC1";"IC50";"'='";"1030.0";"nM";"5.99";"";"";"UO_0000065";"14.20";"0.26";"0.86";"11.75";"0";"CHEMBL2439757";"Inhibition of wild type human ROCK1 by high throughput ATP-[33P] radiolabeled assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2434948";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";""
"CHEMBL2332073";"";"None";"433.56";"0";"4.61";"12m";"COc1cccc(CN(CCN2CCCCC2)C(=O)Nc2ccc(-c3cn[nH]c3)cc2)c1";"IC50";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"18.11";"0.34";"3.24";"10.69";"0";"CHEMBL2341176";"Inhibition of ROCK1 (unknown origin) after 4 hrs by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331531";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";""
"CHEMBL2325741";"CAPIVASERTIB";"3.0";"428.92";"0";"2.10";"AZD-5363";"NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2nc[nH]c3nccc2-3)CC1";"IC50";"'='";"470.0";"nM";"6.33";"";"";"UO_0000065";"14.75";"0.29";"4.23";"5.27";"0";"CHEMBL2330651";"Inhibition of ROCK1 (unknown origin) using FITC-labeled peptide as substrate after 1 hr by caliper off-chip incubation mobility shift assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321772";"1";"Scientific Literature";"J Med Chem";"2013";"None";"";""
"CHEMBL4091279";"";"None";"314.41";"0";"3.73";"7c";"Cc1n[nH]cc1-c1cc2nc(C3CCCCC3)[nH]c(=O)c2s1";"IC50";"'='";"940.0";"nM";"6.03";"";"";"UO_0000065";"19.17";"0.37";"2.30";"8.10";"0";"CHEMBL4036257";"Inhibition of recombinant human N-terminal GST-tagged ROCK1 catalytic domain (1 to 477 residues) expressed in baculovirus expression system using Biotin-STK2 as substrate pretreated for 5 mins followed by ATP addition after 2 hrs by TR-FRET assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4033719";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";""
"CHEMBL4206154";"";"None";"259.33";"0";"2.70";"8";"CC1(C)NC(=O)c2cc(-c3ccncc3)sc2N1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"26.99";"0.53";"4.30";"12.96";"0";"CHEMBL4178341";"Inhibition of recombinant human N-terminal GST-tagged ROCK1 (1 to 477 residues) expressed in baculovirus expression system using biotin-STK substrate-2 as substrate preincubated for 5 mins followed by ATP addition after 2 hrs by TR-FRET assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4177537";"1";"Scientific Literature";"Bioorg Med Chem";"2017";"None";"";""
"CHEMBL1566648";"";"None";"278.11";"0";"2.49";"BDBM50382700";"O=C(Nc1ccncc1)c1cncc(Br)c1";"IC50";"'='";"270000.0";"nM";"";"Outside typical range";"417291";"UO_0000065";"";"";"";"";"0";"CHEMBL3888818";"FRET-Based Enzyme-Coupled Assay: A robust FRET-based, enzyme-coupled assay format, Z-Lyte® Kinase Assay Ser/Thr 13 Peptide Kit (Invitrogen, cat. PV3793), was employed in this study to monitor inhibition of ROCK1 (Invitrogen, cat. PV3691) and ROCK2 (Invitrogen, cat. PV3759) enzyme activities. Compounds were tested on three separate days with 8 point dilutions done in duplicate to determine the average IC50 values. The assay conditions were optimized to 15 μl of kinase reaction volume with 5 ng of enzyme in 50 mM HEPES (pH 7.5), 10 mM MgCl2, 1 mM EGTA, and 0.01% Brij-35. The reaction was incubated 1 hr. at room temperature in the presence of 1.5 μM of substrate with 12.5 μM of ATP (ROCK1 assay) or 2 μM of substrate with 50 μM of ATP (ROCK2 assay) in the presence of various concentrations of the compounds. The reaction was then stopped and the ratio of phosphorylated to unphosphorylated peptide substrate was determined by selective cleavage of only the unphosphorylated peptide as described by the manufacturer (Invitrogen, cat. PV3793). This was followed by excitation of coumarin at 400 nm resulting in emission at 445 nm and energy transfer to fluorescein and final emission at 520 nm. The substrate contains both coumarin and fluorescein and only uncleaved phosphorylated substrate will undergo FRET.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886847";"37";"BindingDB Database";"";"2016";"None";"";""
"CHEMBL1922125";"";"None";"422.49";"0";"4.96";"38";"COc1cccc(CNC(=O)c2cn(-c3ccccc3)c3cc(-c4cn[nH]c4)ccc23)c1";"IC50";"'='";"21.0";"nM";"7.68";"";"";"UO_0000065";"18.17";"0.33";"2.72";"10.67";"0";"CHEMBL1924422";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921670";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1922128";"";"None";"404.47";"0";"3.35";"41";"COc1cccc(CNC(=O)c2cn(CCCO)c3cc(-c4cn[nH]c4)ccc23)c1";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"21.07";"0.39";"5.17";"9.25";"0";"CHEMBL1924422";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921670";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL4069365";"";"None";"421.38";"0";"4.14";"13";"CC1(C)OCC(=O)Nc2cc(Nc3nc(NCC(F)(F)F)c4occc4n3)ccc21";"IC50";"'='";"5780.0";"nM";"5.24";"";"";"UO_0000065";"12.43";"0.24";"1.10";"5.17";"0";"CHEMBL4007742";"Inhibition of ROCK1(unknown origin) after 60 mins by TR-FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4007384";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";"";""
"CHEMBL1922030";"";"None";"374.44";"0";"3.85";"21";"COc1cccc(CN(C)C(=O)c2cc3ccc(-c4cn[nH]c4)cc3n2C)c1";"IC50";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"15.91";"0.29";"2.11";"9.44";"0";"CHEMBL1924422";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921670";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1922032";"";"None";"443.55";"0";"4.30";"23";"COc1cccc(CN(CCN2CCCC2)C(=O)c2cc3ccc(-c4cn[nH]c4)cc3[nH]2)c1";"IC50";"'='";"62.0";"nM";"7.21";"";"";"UO_0000065";"16.25";"0.30";"2.91";"9.33";"0";"CHEMBL1924422";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921670";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL572911";"";"None";"387.49";"0";"2.60";"6C";"c1ccc2c(c1)CC(Nc1nc(Nc3ccncc3)cc(N3CCNCC3)n1)C2";"IC50";"'='";"1200.0";"nM";"5.92";"";"";"UO_0000065";"15.28";"0.28";"3.32";"7.59";"0";"CHEMBL1054435";"Inhibition of ROCK1 by IMAP assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154592";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"None";"";""
"CHEMBL3410056";"";"None";"467.93";"1";"5.72";"18x";"COCCN(C(=O)Nc1ccc(-c2ncnc3[nH]c(C)c(C)c23)cc1F)c1ccc(Cl)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3411301";"Inhibition of human ROCK1 using KEAKEKRQEQIAKRRRLSSLRASTSKSGGSQK peptide substrate, ATP and [gamma33P]ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3407489";"1";"Scientific Literature";"J Med Chem";"2015";"None";"";""
"CHEMBL3809697";"";"None";"513.53";"1";"3.60";"12q";"CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)c(C(=O)NCc3ncccc3C)c2)NC(=O)N1";"IC50";"'='";"150.0";"nM";"6.82";"";"";"UO_0000065";"13.29";"0.25";"3.22";"4.84";"0";"CHEMBL3811365";"Inhibition of ROCK1 (unknown origin) by ADP-Glo kinase assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3808388";"1";"Scientific Literature";"J Med Chem";"2016";"None";"";""
"CHEMBL483387";"";"None";"439.49";"1";"5.01";"11";"CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)cc2)N=C(c2cccc(C)c2)N1";"IC50";"'='";"129.0";"nM";"6.89";"";"";"UO_0000065";"15.68";"0.29";"1.88";"8.38";"0";"CHEMBL987092";"Inhibition of human recombinant ROCK1 kinase expressed in insect Sf9 cells by SPA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142520";"1";"Scientific Literature";"J Med Chem";"2008";"CHEMBL3308860";"";""
"CHEMBL1956072";"";"None";"371.83";"0";"2.21";"SB-742548";"CCn1c(-c2nonc2N)nc2cncc(-c3ccc(CN)cc3)c21.Cl";"IC50";"'<'";"10.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1960787";"Inhibition of human recombinant N-terminal his-tagged ROCK1 (3-543) expressed in baculovirus infected Sf9 cells using Biotin-Ahx-AKRRLSSLRA-CONH2 substrate and [gamma-33P]ATP after 90 mins by scintillation proximity assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1955726";"1";"Scientific Literature";"J Pharmacol Exp Ther";"2007";"CHEMBL3308860";"";""
"CHEMBL3338837";"";"None";"294.36";"0";"2.24";"5";"CC(C)(N)CNc1nc(-c2ccncc2)nc2cnccc12";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"26.91";"0.49";"5.68";"8.84";"0";"CHEMBL3383292";"Inhibition of ROCK-1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352074";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL3338840";"";"None";"330.40";"0";"2.58";"8";"c1ccc2c(N3CCNCC3)nc(-c3ccc4[nH]ncc4c3)nc2c1";"IC50";"'='";"39.0";"nM";"7.41";"";"";"UO_0000065";"22.42";"0.40";"4.83";"10.63";"0";"CHEMBL3383292";"Inhibition of ROCK-1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352074";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";"";""
"CHEMBL3218291";"";"None";"342.40";"0";"4.23";"(S)-14g";"C[C@H](NC(=O)Nc1nc(-c2ccncc2)cs1)c1cccc(F)c1";"IC50";"'='";"30000.0";"nM";"4.52";"";"";"UO_0000065";"13.21";"0.26";"0.29";"6.76";"0";"CHEMBL3226385";"Inhibition of N-terminal GST-tagged ROCK1 (1 to 535) (unknown origin) using KKRPQRRSNVF as substrate after 1 hr by Z-Lyte-based FRET assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217586";"1";"Scientific Literature";"Medchemcomm";"2012";"None";"";""
"CHEMBL594749";"";"None";"423.52";"0";"4.88";"9m";"Cc1n[nH]c2ccc(-c3cc(OC[C@@H](N)Cc4ccccc4)cnc3-c3ccc[nH]3)cc12";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1071954";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1153241";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";""
"CHEMBL1084890";"";"None";"312.76";"0";"3.36";"15";"O=C(Cc1ccccc1)Nc1cc2cc[nH]c(=O)c2cc1Cl";"IC50";"'='";"180.0";"nM";"6.75";"";"";"UO_0000065";"21.57";"0.42";"3.38";"10.89";"0";"CHEMBL1117929";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155525";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";""
"CHEMBL1085141";"";"None";"327.77";"0";"2.82";"20";"NC(C(=O)Nc1cc2cc[nH]c(=O)c2cc1Cl)c1ccccc1";"IC50";"'='";"59.0";"nM";"7.23";"";"";"UO_0000065";"22.06";"0.43";"4.41";"8.22";"0";"CHEMBL1117929";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155525";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";""
"CHEMBL1922039";"";"None";"405.46";"0";"2.75";"29";"COc1cccc(CNC(=O)c2cc3ccc(-c4cn[nH]c4)nc3n2CCCO)c1";"IC50";"'='";"88.0";"nM";"7.06";"";"";"UO_0000065";"17.40";"0.32";"4.31";"6.72";"0";"CHEMBL1924422";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921670";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1922046";"";"None";"360.42";"0";"3.84";"35";"COc1cccc(CN(C)C(=O)c2c[nH]c3cc(-c4cn[nH]c4)ccc23)c1";"IC50";"'='";"19.0";"nM";"7.72";"";"";"UO_0000065";"21.42";"0.39";"3.88";"10.43";"0";"CHEMBL1924422";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921670";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1922124";"";"None";"374.44";"0";"3.85";"37";"COc1cccc(CN(C)C(=O)c2cn(C)c3cc(-c4cn[nH]c4)ccc23)c1";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"22.76";"0.42";"4.67";"13.50";"0";"CHEMBL1924422";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921670";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1923179";"";"None";"347.38";"0";"2.89";"45";"COc1ccccc1CNC(=O)c1cc2ccc(-c3cn[nH]c3)nc2[nH]1";"IC50";"'='";"130.0";"nM";"6.89";"";"";"UO_0000065";"19.82";"0.36";"4.00";"7.20";"0";"CHEMBL1925274";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1921667";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1095626";"";"None";"437.50";"0";"2.32";"24a";"COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(N)cc4)nc32)CC1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1104650";"Inhibition of ROCK1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157009";"1";"Scientific Literature";"J Med Chem";"2009";"None";"";""
"CHEMBL1086322";"";"None";"241.32";"0";"3.25";"18";"Cc1c(-c2ccnc(N)n2)sc2ccccc12";"IC50";"'='";"2900.0";"nM";"5.54";"";"";"UO_0000065";"22.95";"0.44";"2.29";"10.69";"0";"CHEMBL1117720";"Inhibition of ROCK1 assessed as ATP cunsumption";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL3231";"Rho-associated protein kinase 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155477";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";""
